venta_id,sucursal_id,producto_id,cantidad,monto_total,metodo_pago,fecha_venta,canal
V007572,S39,P00794,2,12814.71,PLIN,2026-04-05,ecommerce
V003414,S03,P00849,3,13672.23,TARJETA,2026-06-04,tienda_fisica
V013416,S11,P01257,4,6995.95,Yape,2026-03-28,ecommerce
V004337,S17,P01354,4,6269.04,YAPE,2026-04-12,tienda_fisica
V011845,S15,P02066,3,23885.1,EFECTIVO,2026-06-04,tienda_fisica
V014594,S33,P01327,2,14529.37,EFV,2026-07-04,tienda_fisica
V003302,S38,P01083,1,962.35,tarjeta,2026-08-09,tienda_fisica
V002286,S10,P01192,1,1115.33,EFV,2026-02-25,tienda_fisica
V002465,S23,P02219,4,29603.93,EFECTIVO,2026-04-15,tienda_fisica
V007588,S22,P00173,4,30842.59,transferencia,2026-08-06,tienda_fisica
V001072,S37,P01874,3,19295.76,efectivo,2026-07-20,tienda_fisica
V005140,S11,P02609,3,17025.8,tarjeta_credito,18/08/2026,tienda_fisica
V001449,S17,P02930,1,5859.04,TC,2026-07-18,tienda_fisica
V000110,S28,P01975,1,4514.07,TC,2026-04-15,tienda_fisica
V005021,S05,P00658,2,4880.17,TARJETA,2026-01-21,tienda_fisica
V000218,S37,P00452,3,10743.38,YAPE,2026-01-02,tienda_fisica
V004984,S11,P00220,3,5866.18,transferencia,2026-08-24,tienda_fisica
V006034,S24,P00764,2,14777.09,TARJETA,2026-06-15,ecommerce
V006489,S36,P01215,4,29744.31,efectivo,2026-05-08,tienda_fisica
V007815,S18,P01945,1,1667.98,Efectivo,2026-03-16,tienda_fisica
V004702,S03,P02899,2,12931.83,yape,2026-02-19,tienda_fisica
V006277,S18,P00065,3,13144.53,Efectivo,2026-03-26,tienda_fisica
V005250,S23,P00392,1,-4392.09,efectivo,2026-06-02,tienda_fisica
V004127,S38,P00552,4,31638.64,tarjeta_credito,2026-05-21,ecommerce
V007910,S18,P02898,1,,EFV,2026-07-25,tienda_fisica
V002324,S09,P00743,2,13740.8,TARJETA,2026-06-03,ecommerce
V005708,S29,P00689,1,4562.21,TARJETA,2026-06-04,tienda_fisica
V001761,S15,P01139,4,-28340.12,efectivo,2026-07-08,tienda_fisica
V013776,S20,P00687,4,16787.09,Transferencia bancaria,2026-05-16,tienda_fisica
V007025,S06,P01321,4,10644.71,Transferencia bancaria,2026-05-10,tienda_fisica
V007413,S08,P01826,1,1732.59,Efectivo,2026-01-09,tienda_fisica
V012730,S20,P00715,3,1129.0,TARJETA,2026-05-17,tienda_fisica
V004981,S05,P02931,4,23924.43,YAPE,2026-03-13,tienda_fisica
V011729,S13,P00831,4,21768.69,Yape,2026-03-01,ecommerce
V003229,S25,P02174,1,2200.11,EFECTIVO,2026-06-16,tienda_fisica
V009564,S34,P02761,1,2739.32,EFECTIVO,2026-05-09,tienda_fisica
V001503,S30,P00035,2,15640.8,PLIN,2026-06-23,tienda_fisica
V006316,S37,P02832,1,2425.57,Plin,2026-06-07,tienda_fisica
V008635,S32,P01407,4,21005.67,Yape,2026-05-10,tienda_fisica
V002227,S26,P01675,3,17154.41,tarjeta,2026-07-08,tienda_fisica
V011436,S38,P02981,4,11043.15,TC,2026-06-23,tienda_fisica
V000394,S14,P02153,1,3226.92,efectivo,2026-07-11,tienda_fisica
V006961,S12,P00384,1,7786.92,tarjeta_credito,2026-07-10,tienda_fisica
V013787,S36,P01777,1,5392.09,plin,2026-03-04,tienda_fisica
V013530,S35,P02669,4,3518.3,tarjeta_credito,2026-06-03,ecommerce
V004417,S35,P00261,4,18774.32,EFV,2026-05-28,ecommerce
V013741,S30,P02360,3,14107.37,TC,2026-08-19,tienda_fisica
V014760,S11,P01117,2,8623.11,Tarjeta de credito,2026-02-04,tienda_fisica
V000412,S15,P02895,3,23402.32,efectivo,2026-03-23,tienda_fisica
V002678,S09,P02024,3,12834.54,Tarjeta de credito,2026-08-28,tienda_fisica
V002789,S01,P02032,2,10106.93,EFECTIVO,2026-07-06,tienda_fisica
V010556,S22,P02122,2,5499.1,transferencia,2026-01-24,tienda_fisica
V007010,S34,P02208,4,16649.77,efectivo,2026-03-28,ecommerce
V008377,S34,P02272,4,13382.3,Transferencia bancaria,2026-01-03,tienda_fisica
V000063,S18,P01654,1,2303.63,tarjeta,2026-06-18,tienda_fisica
V003832,S30,P00717,4,13987.07,Tarjeta de credito,2026-08-21,tienda_fisica
V007872,S28,P01866,0,13723.47,PLIN,2026-05-05,tienda_fisica
V008183,S40,P02664,3,4217.11,tarjeta,2026-04-09,tienda_fisica
V012654,S34,P02090,1,4487.93,EFV,2026-04-14,ecommerce
V004253,S32,P01185,3,8783.56,YAPE,2026-07-15,tienda_fisica
V010408,S19,P00026,2,11271.31,Plin,2026-08-15,tienda_fisica
V013310,S12,P01171,1,6696.97,Plin,2026-02-11,tienda_fisica
V008285,S06,P02413,1,1727.5,EFECTIVO,2026-07-19,ecommerce
V013045,S07,P00367,2,-11505.48,efectivo,2026-04-06,tienda_fisica
V012476,S14,P01753,3,22248.57,tarjeta,2026-03-20,tienda_fisica
V001031,S01,P02367,4,6456.23,Transferencia bancaria,2026-08-22,tienda_fisica
V014375,S03,P00159,1,4029.23,EFECTIVO,2026-07-24,tienda_fisica
V009023,S15,P00834,4,15212.15,TARJETA,2026-07-02,tienda_fisica
V005576,S13,P00491,4,22190.44,Yape,2026-02-22,tienda_fisica
V008125,S22,P01700,2,3658.46,Tarjeta de credito,2026-05-05,tienda_fisica
V013961,S14,P01241,2,15461.33,TARJETA,2026-04-10,tienda_fisica
V005600,S39,P00406,4,25912.45,YAPE,2026-03-07,ecommerce
V003069,S04,P01782,4,21026.51,plin,2026-03-19,tienda_fisica
V004737,S21,P02037,3,11684.78,yape,2026-06-15,tienda_fisica
V001266,S13,P00967,1,3502.86,EFV,2026-03-09,tienda_fisica
V004859,S31,P00760,3,18627.08,efectivo,2026-03-10,tienda_fisica
V011733,S01,P02570,1,4593.99,TARJETA,2026-01-15,tienda_fisica
V004464,S38,P00158,4,7150.82,TC,2026-02-16,tienda_fisica
V012947,S15,P02558,1,665.9,YAPE,2026-04-11,ecommerce
V006332,S39,P01949,2,10830.52,Transferencia bancaria,2026-07-24,tienda_fisica
V000054,S25,P02864,1,5686.08,EFV,2026-08-14,tienda_fisica
V012280,S13,P00602,2,12530.1,PLIN,2026-01-04,ecommerce
V013606,S07,P01737,3,1996.15,efectivo,2026-01-11,ecommerce
V012828,S19,P02110,1,7585.16,EFV,2026-03-20,tienda_fisica
V007223,S17,P02499,4,7333.03,EFV,2026-08-21,tienda_fisica
V011239,S13,P02930,3,9993.69,transferencia,2026-05-13,tienda_fisica
V006239,S38,P00100,4,16101.66,transferencia,2026-03-03,ecommerce
V001649,S07,P01181,4,30040.94,efectivo,2026-04-16,ecommerce
V006204,S36,P01550,3,22544.83,Tarjeta de credito,2026-04-17,tienda_fisica
V000571,S26,P02429,4,20494.99,tarjeta_credito,2026-03-10,ecommerce
V006345,S37,P02350,4,16165.37,Tarjeta de credito,2026-06-08,tienda_fisica
V004655,S29,P02126,2,12874.38,Tarjeta de credito,2026-06-20,tienda_fisica
V004370,S19,P01633,4,14302.11,TC,2026-08-25,tienda_fisica
V010457,S23,P02254,1,432.45,Tarjeta de credito,2026-04-24,ecommerce
V012044,S07,P02999,4,24675.73,efectivo,2026-02-27,ecommerce
V014227,S34,P02692,1,7158.66,Yape,2026-04-22,tienda_fisica
V008343,S03,P00066,1,6486.6,EFV,2026-05-28,tienda_fisica
V008938,S16,P02101,1,2881.71,Efectivo,2026-03-13,ecommerce
V007720,S26,P00814,1,2963.71,TC,2026-07-08,tienda_fisica
V011382,S33,P02535,3,21535.76,tarjeta_credito,2026-05-11,tienda_fisica
V000194,S16,P01819,1,6291.61,tarjeta_credito,2026-06-18,tienda_fisica
V000019,S29,P02380,3,17011.94,Tarjeta de credito,2026-06-21,ecommerce
V003055,S05,P02284,4,19534.34,yape,2026-05-17,tienda_fisica
V002302,S01,P02309,2,7738.16,Tarjeta de credito,2026-07-24,tienda_fisica
V011138,S16,P01035,4,1894.97,Transferencia bancaria,2026-01-03,tienda_fisica
V002536,S03,P02321,1,199.89,tarjeta_credito,2026-04-27,ecommerce
V009123,S24,P00466,1,173.16,YAPE,2026-06-10,ecommerce
V002008,S29,P01501,4,26860.3,Efectivo,2026-07-03,ecommerce
V006010,S17,P02648,0,30832.45,yape,2026-03-11,tienda_fisica
V008536,S30,P02524,3,11163.85,EFECTIVO,2026-08-23,tienda_fisica
V013107,S21,P02944,1,1511.76,efectivo,2026-06-26,tienda_fisica
V011811,S04,P00832,1,3880.89,YAPE,21/04/2026,tienda_fisica
V013381,S03,P01537,4,5450.55,Efectivo,2026-02-28,tienda_fisica
V009534,S34,P01747,1,1392.65,Transferencia bancaria,2026-05-28,tienda_fisica
V011623,S04,P00604,3,21470.4,EFECTIVO,2026-07-22,tienda_fisica
V013744,S40,P02266,1,6766.72,TC,2026-02-21,tienda_fisica
V011510,S01,P00725,3,20431.45,EFECTIVO,2026-05-07,tienda_fisica
V009606,S14,P00347,3,7906.11,yape,2026-02-01,tienda_fisica
V004036,S32,P00852,3,2990.24,PLIN,2026-05-12,ecommerce
V014943,S26,P01747,4,12518.45,PLIN,2026-06-20,ecommerce
V000807,S05,P02921,2,10639.85,Yape,2026-02-08,tienda_fisica
V002549,S05,P02758,3,21211.77,efectivo,2026-08-07,tienda_fisica
V005129,S07,P00089,2,15945.78,transferencia,2026-06-28,tienda_fisica
V004456,S07,P00193,4,12016.36,efectivo,2026-06-01,ecommerce
V009708,S05,P02450,4,22337.49,EFV,2026-02-07,tienda_fisica
V010650,S07,P02796,3,6601.91,tarjeta,2026-04-18,tienda_fisica
V014685,S10,P02488,1,4213.83,plin,2026-03-19,tienda_fisica
V013422,S20,P01653,2,9793.68,Transferencia bancaria,2026-07-19,tienda_fisica
V011567,S11,P00832,3,23573.19,Tarjeta de credito,2026-02-23,tienda_fisica
V008011,S38,P01810,1,7384.63,Plin,22/07/2026,ecommerce
V008845,S01,P02551,0,29560.54,PLIN,2026-05-11,tienda_fisica
V006279,S38,P01740,4,26331.57,tarjeta,2026-08-27,ecommerce
V007411,S27,P02698,2,1910.91,EFECTIVO,2026-06-17,tienda_fisica
V014127,S40,P02939,3,10614.6,plin,2026-04-15,tienda_fisica
V006264,S25,P00895,3,12830.39,plin,2026-07-24,tienda_fisica
V011901,S40,P00148,1,5685.72,efectivo,2026-08-02,tienda_fisica
V001995,S22,P01801,4,14706.57,tarjeta_credito,2026-02-10,ecommerce
V011755,S22,P01194,4,7043.35,TC,2026-03-10,tienda_fisica
V009645,S02,P01804,4,30593.81,PLIN,2026-08-23,tienda_fisica
V013790,S37,P00979,1,4356.09,Plin,2026-04-11,tienda_fisica
V014169,S32,P01988,4,-2734.69,TARJETA,2026-02-06,ecommerce
V011445,S01,P01000,3,13942.35,Tarjeta de credito,2026-01-14,tienda_fisica
V012521,S18,P01206,4,18468.84,Yape,2026-06-05,tienda_fisica
V008035,S33,P02792,4,6591.28,Yape,2026-07-22,ecommerce
V008253,S21,P00721,4,13616.64,tarjeta,2026-02-17,tienda_fisica
V013548,S21,P01624,1,1423.78,TC,2026-06-16,tienda_fisica
V004459,S12,P01946,2,6153.25,yape,2026-07-06,tienda_fisica
V010191,S19,P02517,1,1620.36,Yape,2026-04-02,tienda_fisica
V013796,S17,P01481,4,7493.24,tarjeta_credito,2026-04-13,tienda_fisica
V014199,S18,P00350,1,5660.59,Efectivo,2026-04-22,tienda_fisica
V009431,S33,P00789,2,9319.4,yape,13/02/2026,tienda_fisica
V007861,S01,P00667,3,10095.89,yape,2026-08-12,tienda_fisica
V001216,S14,P02063,4,27767.65,efectivo,2026-05-12,tienda_fisica
V014628,S40,P02181,1,4031.23,TC,2026-01-14,ecommerce
V012773,S14,P01720,1,7576.71,plin,2026-04-28,tienda_fisica
V012934,S22,P01912,4,9380.23,tarjeta,2026-04-19,tienda_fisica
V011662,,P01076,4,29163.6,EFV,2026-01-17,tienda_fisica
V004190,S37,P00443,2,8320.55,EFECTIVO,2026-01-01,tienda_fisica
V002450,S07,P02799,1,2606.18,tarjeta_credito,2026-08-26,ecommerce
V003109,S03,P01705,2,5963.1,Transferencia bancaria,2026-08-17,tienda_fisica
V012132,S02,P00817,2,4449.72,yape,2026-07-18,tienda_fisica
V006813,S02,P00409,1,5670.41,tarjeta,2026-03-02,tienda_fisica
V007088,S11,P00600,4,13802.93,tarjeta,2026-08-25,ecommerce
V006388,S01,P01473,2,7084.35,plin,2026-03-28,ecommerce
V007222,S34,P00929,4,2566.78,YAPE,2026-05-24,ecommerce
V013094,S19,P00317,2,13771.67,Efectivo,2026-01-02,tienda_fisica
V006503,S40,P01972,2,,Transferencia bancaria,2026-02-02,ecommerce
V002944,S07,P02479,4,10829.9,yape,2026-01-09,tienda_fisica
V011381,S22,P02176,2,14809.24,tarjeta_credito,2026-03-15,ecommerce
V000541,S04,P02326,3,10715.3,TARJETA,2026-01-22,tienda_fisica
V011806,S15,P00898,3,23203.47,yape,2026-04-19,tienda_fisica
V003432,S40,P02355,2,3996.88,YAPE,2026-06-01,tienda_fisica
V014601,S25,P01904,4,2835.16,PLIN,2026-01-18,tienda_fisica
V003351,S31,P00270,1,4169.48,EFECTIVO,2026-02-07,tienda_fisica
V007181,S31,P02191,1,7502.99,Tarjeta de credito,2026-06-01,ecommerce
V002119,S31,P02588,2,9788.33,YAPE,2026-02-13,ecommerce
V014540,S21,P01857,1,5498.83,Yape,2026-07-06,tienda_fisica
V011611,S05,P02657,3,5695.61,transferencia,2026-03-11,tienda_fisica
V005588,S14,P01863,2,2909.02,plin,2026-08-22,tienda_fisica
V011533,S19,P00673,4,13243.68,EFECTIVO,10/03/2026,ecommerce
V003404,S01,P02388,1,3252.56,YAPE,2026-08-01,tienda_fisica
V012081,S15,P02636,4,2691.68,tarjeta,2026-05-09,ecommerce
V008370,S13,P00357,4,2358.93,Plin,2026-05-15,tienda_fisica
V000759,S22,P00352,2,2758.19,tarjeta_credito,2026-05-02,tienda_fisica
V001935,S24,P00245,4,6020.24,Plin,2026-05-26,tienda_fisica
V010699,S11,P02192,3,7353.24,TC,2026-05-04,tienda_fisica
V009732,S21,P00783,2,4316.7,EFV,2026-06-17,tienda_fisica
V003230,S01,P00134,2,5427.03,Yape,2026-05-12,tienda_fisica
V013116,S09,P00039,4,31520.68,tarjeta_credito,2026-02-10,tienda_fisica
V010524,S28,P01739,1,3311.64,PLIN,2026-07-19,tienda_fisica
V008855,S03,P02159,4,,yape,2026-05-19,tienda_fisica
V002028,S25,P01817,4,9913.63,Yape,2026-08-18,tienda_fisica
V014734,S12,P02267,2,1820.13,plin,2026-04-09,tienda_fisica
V004925,S26,P00026,2,4383.09,PLIN,2026-03-22,tienda_fisica
V008463,S36,P01455,3,21203.77,efectivo,2026-01-12,tienda_fisica
V010549,S15,P00951,4,12717.42,tarjeta_credito,2026-07-04,tienda_fisica
V005298,S10,P01129,2,,transferencia,2026-04-01,tienda_fisica
V001340,S21,P02768,4,21405.4,YAPE,2026-08-16,ecommerce
V012774,S02,P01669,4,16382.97,Efectivo,2026-01-22,tienda_fisica
V010817,S01,P00878,2,7117.0,efectivo,2026-02-14,tienda_fisica
V001643,S23,P00202,4,9392.62,tarjeta,2026-07-27,tienda_fisica
V010252,S25,P02839,3,6016.74,yape,2026-06-24,tienda_fisica
V008177,S25,P01657,3,15831.3,transferencia,2026-04-03,tienda_fisica
V004019,S27,P00280,4,1202.56,YAPE,2026-02-03,tienda_fisica
V001430,S04,P02953,1,0,Efectivo,2026-06-07,tienda_fisica
V007205,S21,P01247,3,11076.68,EFV,2026-07-04,tienda_fisica
V003507,S20,P01723,3,11871.53,Transferencia bancaria,2026-01-18,tienda_fisica
V006096,S25,P01932,3,22594.97,transferencia,2026-05-01,tienda_fisica
V010306,S27,P01603,1,6959.55,tarjeta_credito,2026-04-10,ecommerce
V001166,S37,P01334,3,,YAPE,2026-01-08,ecommerce
V003299,S08,P02347,3,0,EFECTIVO,2026-08-07,tienda_fisica
V013848,S19,P01840,2,1394.07,tarjeta_credito,2026-03-06,tienda_fisica
V010601,S06,P01571,2,14392.68,yape,2026-07-22,tienda_fisica
V003626,S19,P02690,4,8750.33,yape,2026-05-14,tienda_fisica
V012515,S24,P01140,2,7150.85,yape,2026-05-10,tienda_fisica
V003886,S10,P01889,3,13950.52,TARJETA,2026-06-03,tienda_fisica
V006149,S20,P00327,3,23625.44,transferencia,13/02/2026,tienda_fisica
V014875,S27,P00107,1,3894.5,tarjeta,2026-04-28,ecommerce
V008811,S01,P02662,1,1065.86,YAPE,2026-06-15,tienda_fisica
V009008,S30,P01181,2,5794.28,tarjeta_credito,2026-03-02,ecommerce
V000303,S03,P02021,3,4475.06,tarjeta,2026-04-19,tienda_fisica
V009589,S26,P02451,4,,TC,2026-08-28,tienda_fisica
V006893,S28,P00059,1,4518.86,EFV,2026-03-17,tienda_fisica
V006390,S07,P01845,4,6312.24,Plin,2026-02-06,tienda_fisica
V013485,S10,P01529,4,24449.77,Efectivo,2026-05-25,tienda_fisica
V013039,S04,P00002,2,-3693.0,Efectivo,2026-07-07,tienda_fisica
V005920,S11,P01785,4,24820.01,PLIN,27/02/2026,tienda_fisica
V010789,S07,P01226,2,1257.5,efectivo,2026-05-17,tienda_fisica
V006716,S04,P02599,4,25370.02,Plin,2026-05-21,tienda_fisica
V007134,S39,P01557,3,7510.25,TC,2026-08-10,ecommerce
V002631,S12,P01167,1,412.83,TARJETA,2026-02-23,tienda_fisica
V003577,S26,P01562,1,4421.8,plin,2026-01-25,tienda_fisica
V009586,S28,P00408,2,7201.15,Efectivo,2026-07-21,tienda_fisica
V007938,S39,P02476,4,4945.52,transferencia,2026-07-14,ecommerce
V014976,S29,P01073,4,9204.01,tarjeta_credito,2026-02-19,tienda_fisica
V006365,S28,P01220,4,2090.21,EFV,2026-06-01,ecommerce
V001330,S36,P01944,4,26498.37,yape,2026-03-14,tienda_fisica
V013501,S22,P01521,3,-6784.12,Tarjeta de credito,2026-02-07,tienda_fisica
V006504,S28,P00816,2,7809.41,PLIN,2026-03-11,ecommerce
V001003,S28,P00957,3,15615.86,tarjeta,08/06/2026,tienda_fisica
V012491,S32,P00887,2,3044.99,PLIN,2026-08-28,tienda_fisica
V012958,S27,P01155,1,-6404.4,Yape,2026-04-23,tienda_fisica
V014490,S11,P01936,4,24223.42,EFV,2026-05-18,ecommerce
V001246,S13,P01683,3,6844.81,transferencia,2026-01-14,tienda_fisica
V002234,S07,P01473,4,8326.6,Tarjeta de credito,2026-08-25,tienda_fisica
V008736,S39,P01502,4,4939.27,efectivo,2026-06-04,tienda_fisica
V002940,S31,P00301,2,14220.29,transferencia,2026-07-11,tienda_fisica
V007582,S30,P02083,2,12343.97,Yape,2026-01-03,tienda_fisica
V000201,S05,P00566,4,26308.29,Transferencia bancaria,2026-07-17,tienda_fisica
V005631,S40,P00230,3,4764.34,Efectivo,2026-07-07,tienda_fisica
V006846,S09,P02089,4,9275.62,tarjeta,2026-02-08,tienda_fisica
V000592,S24,P02868,2,3139.56,Yape,2026-03-16,tienda_fisica
V006289,S22,P02296,2,13477.55,EFECTIVO,2026-07-10,tienda_fisica
V014458,S12,P00719,1,3276.13,PLIN,2026-07-22,tienda_fisica
V004723,S32,P02605,3,21728.19,TARJETA,2026-06-11,tienda_fisica
V003549,S10,P01206,2,11165.72,YAPE,2026-06-13,ecommerce
V005983,S37,P00380,4,0,Tarjeta de credito,2026-07-02,tienda_fisica
V013605,S22,P01399,3,3567.15,Yape,2026-07-25,tienda_fisica
V014632,S06,P00054,2,3769.93,YAPE,2026-08-27,tienda_fisica
V000783,S14,P02327,3,18426.86,TC,2026-03-14,ecommerce
V000868,S11,P01746,2,6353.94,Yape,2026-03-17,tienda_fisica
V000882,S21,P01508,3,-16813.97,TARJETA,2026-02-11,tienda_fisica
V009493,S01,P02137,4,8251.9,Transferencia bancaria,2026-02-24,tienda_fisica
V000198,S05,P02955,1,1373.66,Efectivo,2026-01-18,tienda_fisica
V008972,S20,P01087,3,-3836.72,yape,2026-04-17,tienda_fisica
V003738,S13,P02276,2,12945.79,Transferencia bancaria,2026-01-16,ecommerce
V006990,S28,P01817,3,5691.4,EFV,2026-03-22,tienda_fisica
V003392,S18,P00929,4,22338.69,EFECTIVO,2026-04-24,ecommerce
V001718,S11,P01771,4,-7943.26,tarjeta,2026-02-16,tienda_fisica
V008070,S34,P02778,4,649.29,TARJETA,2026-01-02,tienda_fisica
V013676,S37,P00123,2,11469.47,tarjeta,2026-02-10,tienda_fisica
V005065,S31,P01060,3,22680.35,EFV,2026-02-08,tienda_fisica
V002076,S31,P02544,3,15624.45,EFECTIVO,2026-08-26,tienda_fisica
V005838,S21,P00943,3,20986.5,yape,2026-03-07,tienda_fisica
V008590,S17,P02684,4,12877.87,Efectivo,2026-05-22,tienda_fisica
V005026,S31,P00865,3,3049.55,Efectivo,2026-05-03,tienda_fisica
V006574,S39,P00133,1,-1737.89,YAPE,2026-08-22,ecommerce
V002869,S38,P02787,3,9969.2,tarjeta,2026-08-18,ecommerce
V004527,S27,P01052,4,15758.23,tarjeta,2026-03-08,tienda_fisica
V000203,S39,P01277,2,638.7,tarjeta,2026-07-24,tienda_fisica
V011819,S06,P01222,1,380.77,EFECTIVO,2026-01-08,tienda_fisica
V004471,S17,P01605,1,3875.4,EFV,2026-03-03,tienda_fisica
V007341,S22,P00746,1,2942.55,tarjeta_credito,2026-02-21,ecommerce
V001634,S39,P00200,1,6529.33,tarjeta,2026-02-06,ecommerce
V012555,S27,P01154,4,4776.12,Tarjeta de credito,2026-05-06,tienda_fisica
V009853,S04,P01655,1,2605.27,Efectivo,2026-03-14,tienda_fisica
V008928,S13,P02272,3,3172.3,Plin,2026-02-15,tienda_fisica
V006199,S18,P02885,2,6517.2,Tarjeta de credito,2026-05-01,tienda_fisica
V004380,S34,P00601,1,7670.33,tarjeta,2026-01-04,tienda_fisica
V007306,S06,P01863,4,10421.77,YAPE,2026-08-03,tienda_fisica
V011067,S05,P00752,4,23262.44,tarjeta_credito,2026-06-15,tienda_fisica
V007141,S26,P02776,4,5555.71,efectivo,2026-04-07,ecommerce
V006653,S24,P00587,4,10368.16,EFV,2026-04-08,ecommerce
V005766,S19,P02381,2,15881.02,tarjeta,2026-08-09,tienda_fisica
V014985,S02,P00361,4,13560.25,PLIN,2026-03-08,tienda_fisica
V000090,S12,P01490,2,8417.26,tarjeta_credito,2026-08-08,tienda_fisica
V005260,S39,P01045,2,377.7,yape,2026-04-01,ecommerce
V000528,S33,P02107,3,10508.06,yape,2026-07-07,ecommerce
V011450,S05,P00710,2,14398.83,Plin,2026-05-09,ecommerce
V013499,S20,P00603,4,25090.16,yape,2026-08-02,tienda_fisica
V001594,S10,P02891,3,,plin,2026-04-14,tienda_fisica
V014134,S40,P01725,4,4686.27,Efectivo,05/05/2026,tienda_fisica
V007200,S40,P00543,4,17903.39,transferencia,2026-02-14,tienda_fisica
V006228,S29,P01558,2,3940.63,plin,2026-04-21,tienda_fisica
V005231,S13,P00544,3,15737.03,tarjeta_credito,2026-04-17,ecommerce
V009113,S33,P02270,2,7573.76,EFECTIVO,2026-08-12,tienda_fisica
V007131,S06,P01161,3,6546.42,tarjeta,2026-08-24,tienda_fisica
V008158,S18,P01467,1,7872.99,PLIN,2026-03-09,tienda_fisica
V004753,S08,P00197,3,20346.18,PLIN,2026-02-27,tienda_fisica
V011885,S33,P01389,1,7391.4,TARJETA,2026-02-01,tienda_fisica
V003778,S21,P00543,4,28519.79,Transferencia bancaria,2026-06-10,ecommerce
V005197,S26,P01012,2,8853.69,PLIN,2026-04-02,tienda_fisica
V012019,S10,P01459,4,4409.68,Efectivo,2026-01-06,tienda_fisica
V009078,S40,P02017,1,7057.96,tarjeta,2026-04-23,tienda_fisica
V002173,S01,P01494,2,11943.97,Yape,2026-06-19,ecommerce
V011501,S29,P00968,4,4661.54,transferencia,2026-03-21,tienda_fisica
V008837,S19,P00259,1,5083.2,Efectivo,2026-06-07,ecommerce
V003680,S20,P02645,3,10526.91,Yape,2026-03-22,tienda_fisica
V013493,S38,P00474,2,1018.89,transferencia,2026-04-22,tienda_fisica
V008469,S18,P00484,3,875.5,tarjeta_credito,2026-07-06,ecommerce
V012340,S32,P02585,3,14096.7,Plin,2026-01-11,tienda_fisica
V003040,S04,P01607,2,14369.13,Efectivo,2026-04-13,tienda_fisica
V013190,S33,P01617,1,2624.73,Plin,2026-06-15,ecommerce
V014880,,P01299,2,1775.1,TC,2026-01-20,tienda_fisica
V012701,S11,P00436,4,26178.52,Tarjeta de credito,2026-05-10,tienda_fisica
V007473,S22,P02831,1,3704.66,EFV,2026-05-28,tienda_fisica
V004207,S09,P01099,3,20133.77,Efectivo,2026-03-16,tienda_fisica
V014873,S20,P02327,2,5053.77,Yape,2026-06-20,ecommerce
V005180,S07,P01206,4,17965.37,efectivo,2026-04-14,tienda_fisica
V009976,S26,P01661,1,1588.19,transferencia,2026-04-04,tienda_fisica
V008611,S22,P02446,4,7877.67,Transferencia bancaria,2026-05-14,tienda_fisica
V003676,S28,P02565,3,3046.4,EFECTIVO,2026-06-13,tienda_fisica
V012821,S40,P02975,1,4115.21,PLIN,2026-06-21,tienda_fisica
V012024,S34,P00062,1,421.23,PLIN,2026-06-06,tienda_fisica
V014919,S38,P01278,3,7017.28,Yape,2026-02-20,tienda_fisica
V003461,S15,P01358,3,13884.82,Tarjeta de credito,2026-04-27,tienda_fisica
V005458,S31,P02203,4,15604.98,TARJETA,2026-04-11,tienda_fisica
V004978,S30,P00489,2,1278.29,yape,2026-08-16,ecommerce
V002548,S23,P00788,4,0,transferencia,2026-03-26,tienda_fisica
V013505,S16,P02454,2,2233.91,Plin,2026-01-07,tienda_fisica
V014123,S09,P02595,4,5938.84,transferencia,2026-05-04,tienda_fisica
V005954,S03,P01744,3,9682.24,TARJETA,2026-08-20,tienda_fisica
V009134,S19,P01572,1,947.27,EFECTIVO,2026-05-24,tienda_fisica
V012432,S08,P01197,2,11731.49,efectivo,2026-03-15,tienda_fisica
V004133,S19,P02284,2,14764.44,efectivo,2026-05-01,tienda_fisica
V007258,S38,P01118,3,10545.47,TARJETA,2026-04-17,tienda_fisica
