devolucion_id,pedido_id,sucursal_id,producto_id,motivo,monto_reembolso,fecha_devolucion
D00305,PED017813,S11,P01573,envio_incorrecto,5418.03,2026-01-28
D00916,PED000278,S02,P02796,producto_dañado_en_transporte,153.54,2026-02-24
D02998,PED005826,S02,P00316,producto_defectuoso,4251.48,2026-03-26
D03769,PED001897,S08,P02900,producto_dañado_en_transporte,635.33,2026-08-04
D03606,PED014345,S30,P00405,producto_dañado_en_transporte,5688.3,2026-01-11
D01570,PED003130,S32,P02238,garantia,4248.61,2026-02-25
D03360,PED014475,S20,P02559,cambio_de_opinion,261.9,2026-01-23
D01152,PED001214,S34,P01015,envio_incorrecto,6738.48,2026-08-17
D01271,PED005278,S17,P02253,producto_dañado_en_transporte,2902.24,2026-04-05
D01196,PED000181,S10,P00064,cambio_de_opinion,3954.59,2026-08-26
D02342,PED015539,S31,P00797,no_cumple_expectativas,3655.03,2026-08-10
D03059,PED014914,S17,P02638,no_cumple_expectativas,3145.1,2026-08-07
D00993,PED016710,S29,P01623,producto_defectuoso,2004.18,2026-06-28
D00848,PED006232,S24,P02528,producto_defectuoso,5211.46,2026-08-21
D00094,PED009795,S30,P01037,garantia,7350.17,2026-05-09
D01528,PED003156,S07,P00113,envio_incorrecto,2493.47,2026-08-28
D03020,PED002134,S39,P02116,producto_defectuoso,5166.59,2026-06-13
D02361,PED018794,S40,P98963,garantia,7544.11,2026-02-12
D03141,PED014957,S39,P01985,producto_dañado_en_transporte,6660.94,2026-06-15
D01562,PED016516,S16,P00541,no_cumple_expectativas,6914.08,2026-05-08
D03015,PED011033,S06,P00991,no_cumple_expectativas,5845.22,2026-07-07
D01230,PED006518,S34,P01837,producto_dañado_en_transporte,774.8,2026-01-24
D01797,PED007956,S16,P00785,producto_defectuoso,3783.76,2026-05-23
D00788,PED010291,S24,P00484,no_cumple_expectativas,5496.34,2026-08-19
D02712,PED013067,S16,P02094,producto_defectuoso,4768.17,2026-03-22
D03530,PED001365,S07,P02153,producto_defectuoso,7986.25,2026-01-01
D03198,PED002605,S10,P00819,producto_defectuoso,1762.13,2026-06-02
D01591,PED019742,S35,P00959,cambio_de_opinion,4575.67,2026-06-01
D02911,PED015596,S14,P02108,producto_dañado_en_transporte,5860.2,2026-05-18
D01011,PED009632,S05,P02779,no_cumple_expectativas,3522.21,2026-01-25
D00540,PED004836,S15,P02382,producto_dañado_en_transporte,4786.77,2026-03-24
D02869,PED011635,S30,P00972,producto_dañado_en_transporte,4462.57,2026-03-11
D00757,PED008118,S02,P00837,producto_defectuoso,5389.33,2026-07-11
D00980,PED001767,S37,P02724,no_cumple_expectativas,4055.23,2026-02-15
D02462,PED011323,S13,P02188,garantia,4087.29,2026-08-03
D02284,PED008948,S35,P02452,producto_defectuoso,1208.97,2026-01-04
D01015,PED000198,S02,P00552,producto_dañado_en_transporte,6688.59,2026-05-26
D03349,PED017343,S31,P00333,producto_defectuoso,698.57,2026-07-09
D01208,PED010448,S36,P00677,producto_dañado_en_transporte,4313.57,2026-06-21
D03259,PED008004,S34,P00012,no_cumple_expectativas,5478.97,2026-04-28
D03445,PED004884,S18,P00702,no_cumple_expectativas,7001.03,2026-05-28
D03439,PED005517,S29,P02555,cambio_de_opinion,6488.42,2026-02-08
D02805,PED002525,S34,P00576,no_cumple_expectativas,6400.21,2026-07-23
D01383,PED010072,S26,P01135,producto_dañado_en_transporte,7849.26,2026-04-03
D02946,PED009251,S14,P93054,cambio_de_opinion,6069.67,2026-05-15
D03434,PED011475,S13,P00499,,4892.75,2026-08-28
D00995,PED011560,S30,P00772,producto_dañado_en_transporte,185.49,2026-06-16
D03232,PED009496,S16,P00650,producto_dañado_en_transporte,1338.6,2026-02-14
D03694,PED017077,S28,P00373,producto_dañado_en_transporte,489.43,2026-08-27
D00998,PED019372,S39,P01599,garantia,2844.9,2026-06-19
D03579,PED018522,S03,P01134,,7852.1,2026-06-03
D01169,PED017511,S19,P00242,cambio_de_opinion,5700.47,2026-04-03
D02638,PED018683,S07,P00545,no_cumple_expectativas,5610.89,2026-03-10
D02699,PED001239,S19,P01341,producto_dañado_en_transporte,1888.23,2026-08-05
D03923,PED008660,S07,P00571,no_cumple_expectativas,7206.95,2026-02-07
D01589,PED011155,S05,P01356,producto_defectuoso,5947.47,2026-04-02
D02164,PED016842,S32,P01405,cambio_de_opinion,6523.16,2026-04-07
D03575,PED007317,S22,P00602,garantia,1164.21,2026-05-16
D01134,PED009959,S33,P01611,producto_defectuoso,2292.19,2026-07-23
D02335,PED017587,S19,P02227,cambio_de_opinion,2072.16,2026-07-17
D00522,PED013488,S27,P02201,garantia,-4036.27,2026-05-10
D01689,PED006790,S27,P02892,producto_dañado_en_transporte,4801.32,2026-06-09
D01176,PED002583,S30,P01974,producto_dañado_en_transporte,6210.78,2026-08-26
D03788,PED011162,S10,P01375,producto_dañado_en_transporte,4808.89,2026-01-06
D03570,PED003062,S02,P01071,cambio_de_opinion,-4828.61,2026-03-11
D02890,PED015154,S08,P02742,no_cumple_expectativas,5848.95,2026-04-28
D02312,,S31,P01356,cambio_de_opinion,4226.98,2026-06-20
D01317,PED012032,S40,P01625,envio_incorrecto,6024.27,2026-08-17
D02500,PED015638,S02,P00966,producto_defectuoso,5292.32,2026-03-24
D00431,PED018462,S04,P00701,envio_incorrecto,1935.06,2026-03-01
D00499,PED010279,S20,P00738,envio_incorrecto,5574.25,2026-01-17
D02173,PED013152,S08,P02743,cambio_de_opinion,5934.41,2026-08-09
D03209,PED008096,S08,P01785,envio_incorrecto,1929.81,2026-06-19
D01812,PED008632,S18,P02437,producto_dañado_en_transporte,5265.55,2026-04-16
D03086,PED004984,S38,P00957,,2084.44,2026-01-17
D00900,PED001702,S38,P00273,producto_defectuoso,4418.23,2026-07-01
D00402,PED013135,S03,P02779,cambio_de_opinion,5310.25,2026-08-26
D00049,PED009402,S31,P02482,cambio_de_opinion,6177.51,2026-04-09
D03855,PED007457,S06,P02235,cambio_de_opinion,7992.39,2026-08-27
D03987,PED014421,S08,P02347,garantia,7135.62,2026-06-05
D00843,PED016566,S38,P00220,cambio_de_opinion,371.09,2026-02-05
D01912,PED000300,S16,P00727,garantia,6965.2,2026-07-21
D02099,PED015144,S03,P02660,cambio_de_opinion,5544.79,2026-03-24
D03406,PED012581,S40,P01292,no_cumple_expectativas,2538.27,2026-02-22
D02567,PED011090,S31,P02396,envio_incorrecto,1176.25,2026-06-25
D03590,PED006584,S30,P02285,envio_incorrecto,4988.67,2026-04-14
D02398,PED007123,S09,P01096,producto_dañado_en_transporte,1436.34,2026-01-25
D03272,PED011054,S31,P00866,no_cumple_expectativas,1304.47,2026-03-17
D03357,PED012541,S36,P00286,no_cumple_expectativas,7613.48,2026-06-16
D01655,PED008487,S01,P02319,garantia,6074.1,2026-08-03
D02135,PED009048,S08,P00614,garantia,7461.45,2026-01-28
D03652,PED005282,S40,P00518,envio_incorrecto,4810.46,2026-08-22
D00795,PED017815,S39,P02301,cambio_de_opinion,6305.22,2026-06-18
D00761,PED019694,S31,P02866,envio_incorrecto,5706.63,2026-05-10
D01705,PED014077,S34,P00281,producto_defectuoso,355.51,2026-03-23
D02372,PED015346,S36,P00531,no_cumple_expectativas,1575.04,2026-02-26
D01816,PED013118,S17,P00445,garantia,-7498.36,2026-03-01
D00229,PED005502,S37,P02017,cambio_de_opinion,5673.72,2026-02-17
D01598,PED005689,S30,P02634,no_cumple_expectativas,3431.78,2026-02-15
D03642,PED000042,S39,P01483,producto_defectuoso,6884.89,2026-05-27
D03682,PED002974,S33,P01064,envio_incorrecto,3772.0,2026-02-27
D01549,PED015385,S26,P00858,producto_dañado_en_transporte,5328.56,2026-06-12
D02823,PED004579,S22,P01056,garantia,2486.29,2026-06-21
D03739,PED005533,S04,P00879,producto_defectuoso,3913.3,2026-02-26
D01519,PED008969,S21,P01290,garantia,4113.6,2026-01-13
D02282,PED007736,S18,P01908,garantia,4336.95,2026-04-12
D03465,PED012827,S26,P00382,cambio_de_opinion,5179.27,2026-05-16
D01319,PED007541,S20,P02094,garantia,4531.72,2026-01-07
D02520,PED003386,S16,P02884,garantia,7464.11,2026-02-07
D03884,PED010020,S40,P00014,envio_incorrecto,4104.79,2026-05-16
D03512,PED011425,S06,P00294,cambio_de_opinion,7057.16,2026-03-28
D02161,PED005102,S10,P00755,garantia,7972.28,2026-06-16
D02264,PED010514,S28,P00471,cambio_de_opinion,4829.68,2026-03-16
D02218,PED007409,S22,P01260,producto_dañado_en_transporte,5447.47,2026-04-12
D01938,PED012198,S30,P00323,producto_dañado_en_transporte,4144.73,2026-06-20
D02471,PED007396,S33,P00966,producto_defectuoso,6147.96,2026-02-01
D01192,PED006546,S13,P01944,envio_incorrecto,4585.81,2026-04-04
D03573,PED000669,S12,P01605,cambio_de_opinion,1058.69,2026-04-03
D00282,PED001538,S34,P01191,garantia,6181.31,2026-01-28
D03744,PED007119,S10,P01037,envio_incorrecto,5924.48,2026-01-05
D00450,PED003061,S28,P00617,producto_dañado_en_transporte,4147.27,2026-05-28
D02444,PED002047,S21,P00562,envio_incorrecto,4676.48,2026-07-24
D02053,PED002225,S17,P00057,producto_defectuoso,1109.66,2026-08-14
D00076,PED004949,S12,P01680,cambio_de_opinion,3938.88,2026-03-26
D02319,PED016479,S04,P02337,garantia,2907.36,2026-08-02
D01190,PED000451,S12,P00764,producto_defectuoso,7222.02,2026-07-13
D03477,PED002936,S29,P00102,cambio_de_opinion,4850.53,2026-03-05
D02889,PED003191,S19,P00388,producto_dañado_en_transporte,2797.76,2026-02-05
D00428,PED002905,S02,P00992,producto_defectuoso,2113.7,2026-07-07
D01329,PED006053,S37,P02991,producto_defectuoso,6233.48,2026-02-27
D00373,PED004230,S11,P02221,producto_dañado_en_transporte,3578.66,2026-02-15
D00064,PED001279,S10,P95755,envio_incorrecto,4439.57,2026-01-01
D01123,PED017790,S36,P91130,producto_dañado_en_transporte,7266.23,2026-04-22
D00452,PED018855,S23,P02791,cambio_de_opinion,7561.19,2026-05-22
D03090,PED016078,S38,P01287,envio_incorrecto,2555.44,2026-08-27
D03356,PED018744,S31,P00607,cambio_de_opinion,3037.62,2026-05-03
D00557,PED015317,S38,P94457,garantia,7467.34,2026-04-26
D00907,PED010501,S26,P00342,no_cumple_expectativas,275.44,2026-08-27
D02753,PED013943,S25,P00754,producto_dañado_en_transporte,4142.82,2026-02-13
D00855,PED001540,S03,P01235,,1772.94,2026-02-23
D02352,PED001832,S08,P00716,cambio_de_opinion,2139.31,2026-01-16
D00386,PED008154,S31,P02881,producto_dañado_en_transporte,5185.55,2026-07-27
D02170,PED004045,S01,P00687,garantia,5371.3,2026-08-06
D02915,PED011463,S30,P02202,producto_dañado_en_transporte,4997.77,2026-07-13
D00451,PED017248,S01,P02526,no_cumple_expectativas,814.17,2026-03-13
D02287,PED005309,S33,P02755,garantia,595.51,2026-01-01
D03808,PED007212,S31,P00872,cambio_de_opinion,1986.53,2026-03-19
D03261,PED006420,S21,P01252,producto_dañado_en_transporte,3446.06,2026-02-03
D02519,PED017437,S09,P02636,envio_incorrecto,5396.27,2026-06-21
D02136,PED001507,S22,P00988,no_cumple_expectativas,5707.39,2026-01-15
D03169,PED005574,S34,P00097,producto_defectuoso,5773.69,2026-05-11
D02100,PED010546,S32,P00210,envio_incorrecto,7795.41,2026-06-06
D00199,PED012257,S31,P00215,cambio_de_opinion,7791.47,2026-03-06
D00307,PED015032,S15,P01116,,5440.1,2026-04-25
D02591,PED005069,S38,P01802,envio_incorrecto,6345.17,2026-05-26
D02937,PED003232,S03,P02084,producto_dañado_en_transporte,638.98,2026-02-13
D02377,PED013633,S36,P02956,no_cumple_expectativas,3146.78,2026-05-09
D02779,PED004003,S02,P02808,producto_dañado_en_transporte,6757.05,2026-01-08
D01306,PED001419,S25,P00970,producto_dañado_en_transporte,1121.19,2026-05-19
D02116,PED011245,S22,P02640,no_cumple_expectativas,6285.72,2026-04-15
D00349,PED019366,S37,P00372,no_cumple_expectativas,927.69,2026-02-10
D02842,PED017122,S10,P01848,producto_dañado_en_transporte,5279.69,2026-08-27
D00106,PED012450,S12,P01931,envio_incorrecto,3595.09,2026-03-14
D00089,PED000048,S34,P00605,cambio_de_opinion,631.0,2026-07-18
D01490,PED008466,S37,P00012,cambio_de_opinion,2879.75,2026-06-27
D03479,PED015965,S39,P02914,garantia,3915.49,2026-06-05
D01094,PED003802,S02,P01810,garantia,5070.58,2026-05-18
D03053,,S23,P00278,cambio_de_opinion,2002.37,2026-05-19
D02029,PED019979,S21,P02219,envio_incorrecto,5131.7,2026-06-19
D00436,PED002884,S22,P02878,garantia,5317.0,2026-04-01
D01155,PED018733,S06,P01391,producto_defectuoso,5391.78,2026-08-25
D03341,PED000433,S21,P02394,cambio_de_opinion,2341.87,2026-08-23
D03716,PED016399,S36,P01529,producto_defectuoso,6262.42,2026-08-25
D03254,PED012714,S38,P02650,cambio_de_opinion,3715.0,2026-06-12
D02967,PED001426,S18,P02473,producto_dañado_en_transporte,7239.53,2026-01-22
D01199,PED011762,S34,P00932,garantia,3425.6,2026-08-04
D01493,PED015922,S12,P01316,cambio_de_opinion,1638.48,2026-06-09
D02256,PED001678,S20,P01079,no_cumple_expectativas,7354.13,2026-07-17
D01872,PED019227,S33,P00988,garantia,7931.67,2026-01-27
D02269,PED019381,S32,P01405,no_cumple_expectativas,955.71,2026-08-18
D03300,PED007839,S37,P01345,envio_incorrecto,5067.43,2026-02-21
D00715,PED003338,S31,P01049,,5149.51,2026-04-23
D00832,PED016595,S18,P02831,garantia,6127.1,2026-07-01
D03658,PED005664,S09,P02171,no_cumple_expectativas,5631.35,2026-05-16
D03989,PED005831,S20,P02730,envio_incorrecto,5537.86,2026-06-15
D03768,PED001201,S14,P00447,no_cumple_expectativas,7788.85,2026-06-13
D00634,PED018090,S39,P00319,no_cumple_expectativas,6797.04,2026-03-08
D00720,PED001840,S07,P02995,no_cumple_expectativas,405.25,2026-03-03
D00494,PED002702,S14,P02745,envio_incorrecto,1685.72,2026-08-05
D03609,PED009883,S15,P02369,garantia,4656.61,2026-06-06
D01397,PED019543,S12,P02833,garantia,7902.86,2026-05-01
D03515,PED004434,S39,P00990,garantia,6992.53,2026-04-02
D01160,PED014832,S18,P00029,garantia,-2909.21,2026-04-21
D03587,PED012334,S08,P01563,envio_incorrecto,2543.06,2026-03-28
D00137,PED017406,S18,P02695,no_cumple_expectativas,5267.15,2026-08-24
D03524,PED014813,S16,P00678,producto_dañado_en_transporte,4877.82,2026-01-23
D01124,PED000063,S37,P02466,producto_defectuoso,2428.3,2026-03-13
D01975,PED018624,S28,P02650,garantia,4224.34,2026-07-02
D01909,PED009527,S33,P01519,garantia,4188.93,2026-07-19
D03290,PED002348,S39,P02697,garantia,7348.82,2026-04-07
D00459,PED004286,S24,P02584,envio_incorrecto,4506.72,2026-01-26
D02756,PED014022,S16,P01247,envio_incorrecto,3860.3,2026-02-05
D01215,PED006863,S10,P94739,producto_defectuoso,2601.59,2026-03-17
D00272,PED017532,S19,P02232,envio_incorrecto,7870.33,2026-07-24
D02211,PED006554,S07,P01605,garantia,7464.63,2026-06-08
D03914,PED001597,S28,P01494,producto_dañado_en_transporte,7516.35,2026-02-18
D02516,PED018659,S04,P01631,producto_dañado_en_transporte,2375.63,2026-08-03
D00902,PED013917,S37,P01866,envio_incorrecto,1785.59,2026-03-07
D03876,PED014898,S40,P01756,,4016.41,2026-01-12
D03181,PED004837,S27,P00329,producto_defectuoso,7141.65,2026-01-11
D03518,PED002567,S18,P02019,producto_defectuoso,5428.19,2026-07-27
D00737,PED001221,S38,P00750,producto_dañado_en_transporte,1453.37,2026-01-18
D01410,PED008560,S24,P01305,producto_defectuoso,2857.11,2026-01-07
D02014,PED005839,S15,P01605,garantia,4299.91,2026-08-11
D01349,PED008021,S36,P01976,producto_defectuoso,4146.59,2026-03-26
D01514,PED008674,S25,P01231,producto_defectuoso,6157.88,2026-06-08
D02056,PED000854,S40,P00523,cambio_de_opinion,4982.8,2026-01-02
D01945,PED006127,S37,P01928,cambio_de_opinion,3072.3,2026-01-06
D01218,PED016772,S24,P01208,no_cumple_expectativas,4959.13,2026-05-25
D03485,PED003429,S37,P01040,garantia,2294.0,2026-01-05
D03805,PED003390,S23,P00052,producto_dañado_en_transporte,1418.7,2026-04-05
D01140,PED013661,S37,P02222,producto_defectuoso,5357.31,2026-03-12
D01666,PED004801,S34,P02346,cambio_de_opinion,3760.89,2026-01-05
D02251,PED007546,S04,P00499,cambio_de_opinion,5604.08,2026-07-03
D02969,PED014845,S36,P01688,cambio_de_opinion,5336.07,2026-04-16
D00781,PED005987,S03,P01771,cambio_de_opinion,4135.92,2026-05-09
D00709,PED011760,S23,P02597,producto_dañado_en_transporte,3514.55,2026-02-06
D02067,PED000977,S32,P00116,garantia,1579.57,2026-03-15
D01419,PED010965,S17,P02336,cambio_de_opinion,3489.67,2026-07-03
D03354,PED008826,S06,P00392,producto_dañado_en_transporte,5150.22,2026-01-18
D01734,PED014336,S35,P01357,envio_incorrecto,4210.14,2026-08-18
D01989,PED000970,S23,P01838,no_cumple_expectativas,952.42,2026-02-15
D03853,PED010811,S02,P02342,no_cumple_expectativas,7935.57,2026-03-05
D01318,PED006535,S12,P00686,producto_dañado_en_transporte,7840.21,2026-02-22
D02526,PED015887,S37,P00128,no_cumple_expectativas,612.79,2026-07-23
D03597,PED006172,S05,P02826,cambio_de_opinion,7799.02,2026-08-19
D02380,PED002323,S04,P00236,no_cumple_expectativas,3888.08,2026-08-25
D00844,PED011810,S39,P00820,cambio_de_opinion,6529.09,2026-08-07
D03226,PED015514,S18,P02758,producto_defectuoso,7375.57,2026-02-11
D02263,PED010067,S30,P01849,,3394.41,2026-03-14
D00592,PED012174,S12,P00786,producto_dañado_en_transporte,1937.72,2026-06-08
D01517,PED016369,S29,P02468,garantia,1422.04,2026-01-17
D02045,PED008027,S13,P02083,garantia,7122.07,2026-08-02
D00442,PED012419,S06,P98098,producto_dañado_en_transporte,3245.33,2026-04-26
D01849,PED007470,S10,P00732,garantia,6103.25,2026-08-15
D01632,PED018610,S31,P02037,producto_dañado_en_transporte,5134.66,2026-01-06
D03079,PED011738,S37,P02780,no_cumple_expectativas,7637.2,2026-02-04
D02902,PED000301,S05,P02045,envio_incorrecto,5604.47,2026-07-12
D01046,PED007784,S08,P00286,envio_incorrecto,4363.83,2026-04-11
D02103,PED006694,S32,P02369,garantia,2631.35,2026-05-26
D03645,PED013370,S33,P01728,garantia,2245.75,2026-03-11
D02087,PED001540,S19,P01486,garantia,2715.74,2026-04-28
D01659,PED010361,S15,P01431,envio_incorrecto,972.54,2026-06-27
D03873,PED005195,S28,P02642,no_cumple_expectativas,3451.26,2026-07-10
D03953,PED001707,S31,P00216,cambio_de_opinion,303.23,2026-05-06
D03250,PED003302,S32,P00470,envio_incorrecto,4587.59,2026-07-18
D03770,PED002078,S17,P02441,cambio_de_opinion,2388.73,2026-08-06
D02507,PED010406,S08,P00813,envio_incorrecto,1847.19,2026-04-28
D00589,PED017793,S11,P01515,cambio_de_opinion,2571.89,2026-02-22
D01489,PED011307,S18,P92861,envio_incorrecto,4447.43,2026-02-16
D02895,PED003539,S26,P02423,cambio_de_opinion,2554.07,2026-03-13
D02165,PED008498,S28,P02680,no_cumple_expectativas,2314.76,2026-06-28
D03194,PED010172,S17,P01887,cambio_de_opinion,5941.83,2026-05-15
D02353,PED002334,S03,P02841,no_cumple_expectativas,7413.1,2026-02-22
D01701,PED008393,S05,P01323,producto_defectuoso,1383.4,2026-04-24
D01911,PED001069,S34,P01141,producto_defectuoso,601.8,2026-01-03
D03147,PED010708,S28,P00207,cambio_de_opinion,7878.17,2026-03-13
D01977,PED016496,S33,P00395,producto_defectuoso,910.38,2026-04-25
D00706,PED010529,S27,P02689,producto_dañado_en_transporte,3629.06,2026-03-09
D00348,PED013708,S08,P00933,garantia,7244.05,2026-07-17
D00403,PED010061,S26,P01722,envio_incorrecto,3091.8,2026-08-17
D01737,PED002216,S09,P01608,producto_defectuoso,5928.65,2026-06-10
D01487,PED007834,S17,P01182,garantia,5811.43,2026-05-07
D03948,PED007990,S11,P01626,producto_defectuoso,5991.09,2026-07-24
D03555,PED005639,S06,P02649,cambio_de_opinion,5186.74,2026-01-04
D02487,PED002878,S27,P00514,envio_incorrecto,3090.12,2026-05-26
D02807,PED012756,S34,P02307,garantia,1546.67,2026-05-21
D01960,PED015402,S08,P01556,envio_incorrecto,797.6,2026-08-14
D03380,PED007316,S31,P00998,producto_dañado_en_transporte,814.17,2026-08-14
D02945,PED001536,S29,P00469,no_cumple_expectativas,4741.7,2026-01-19
D03080,PED008461,S03,P02205,producto_dañado_en_transporte,3127.66,2026-06-05
D01338,PED009331,S01,P01426,envio_incorrecto,6016.95,2026-03-01
D02834,PED013588,S33,P01052,envio_incorrecto,3915.88,2026-01-09
D03231,PED019018,S14,P02469,producto_dañado_en_transporte,1387.85,2026-07-16
D02147,PED014776,S37,P00479,no_cumple_expectativas,1361.48,2026-08-20
D01972,PED000860,S36,P02777,no_cumple_expectativas,4085.82,2026-04-23
D03295,PED002995,S21,P00548,producto_defectuoso,359.06,2026-05-02
D02795,PED019576,S17,P00987,envio_incorrecto,7297.24,2026-05-11
D00923,PED002615,S25,P02440,envio_incorrecto,6831.11,2026-07-16
D00287,PED001040,S33,P02105,garantia,612.47,2026-05-10
D03631,PED001600,S31,P01518,producto_defectuoso,2720.64,2026-05-06
D03203,PED009604,S38,P01126,envio_incorrecto,1263.97,2026-04-07
D01467,PED001355,S30,P00923,no_cumple_expectativas,262.32,2026-08-09
D03801,PED016963,S05,P02691,cambio_de_opinion,5443.51,2026-05-28
D01542,PED013338,S05,P00609,producto_defectuoso,-4021.15,2026-02-25
